1,3
2,7
3,2
3,7
4,2
4,3
5,6
5,7
6,6
6,7
7,2
7,6
8,1
9,1
9,6
9,7
10,1
10,7
11,1
11,7
12,2
12,3
13,2
13,4
14,1
14,2
14,4
15,7
16,1
16,5
17,6
18,1
18,5
19,1
19,5
19,7
20,3
20,5
20,7
21,1
21,5
22,7
23,2
23,3
24,3
25,3
25,4
26,7
27,1
27,5
28,2
28,3
28,6
29,1
29,6
29,7
30,1
30,5
30,7
31,3
31,7
32,1
32,4
33,2
33,6
33,7
34,2
34,3
34,6
35,2
35,3
35,6
35,7
36,2
36,3
36,6
37,1
37,4
38,1
38,5
