236,17,0.9333333333
236,18,0.9333333333
236,20,1.166666667
236,23,0.9333333333
236,26,1.166666667
236,27,0.7
445,1,0.2621564482
445,2,0.7864693446
445,3,1.310782241
445,4,0.7864693446
445,5,0.7864693446
445,6,1.310782241
445,7,0.5243128964
445,8,0.7864693446
445,9,1.310782241
445,10,0.5243128964
445,11,1.048625793
445,12,0.7864693446
445,13,1.310782241
445,14,1.310782241
445,15,1.048625793
445,16,0.5243128964
445,17,1.310782241
445,18,1.310782241
445,19,1.048625793
445,20,1.310782241
445,21,1.048625793
445,22,1.310782241
445,23,0.7864693446
445,24,0.7864693446
445,25,1.048625793
445,26,1.310782241
445,27,1.310782241
445,30,1.179704017
445,32,1.048625793
445,37,0.7864693446
445,38,0.9830866808
437,1,1.212121212
437,5,0.9696969697
437,7,0.9696969697
437,12,0.7272727273
437,16,0.9696969697
437,20,0.9696969697
437,23,0.9696969697
437,27,1.212121212
705,1,1.235294118
705,2,1.235294118
705,3,1.235294118
705,4,1.235294118
705,5,1.235294118
705,6,0.4941176471
705,8,0.2470588235
705,9,1.235294118
705,10,1.235294118
705,11,0.4941176471
705,12,1.235294118
705,13,1.235294118
705,14,0.9882352941
705,15,1.235294118
705,20,0.2470588235
705,21,1.235294118
705,23,0.7411764706
705,24,0.7411764706
705,25,1.235294118
705,26,1.235294118
705,27,0.9882352941
952,1,1.25
952,4,1
952,6,1
952,9,1.25
952,12,1.25
952,13,0.5
952,22,1.25
952,23,0.75
952,24,0.75
952,26,1
938,3,0.4838709677
938,5,1.209677419
938,6,1.209677419
938,9,1.209677419
938,17,0.7258064516
938,18,1.209677419
938,19,0.9677419355
938,20,0.9677419355
938,21,0.9677419355
938,22,0.9677419355
938,23,0.9677419355
938,24,0.7258064516
938,25,0.9677419355
938,26,1.209677419
938,27,1.209677419
904,1,0.75
904,5,1
904,8,1
904,15,1.25
904,23,1.25
904,24,1.25
904,26,0.5
953,3,0.8888888889
953,4,0.8888888889
953,5,0.8888888889
953,6,0.6666666667
953,7,0.8888888889
953,8,1.111111111
953,10,1.111111111
953,13,1.111111111
953,14,1.111111111
953,15,1.111111111
953,19,0.8888888889
953,22,0.8888888889
953,23,1.111111111
953,24,1.111111111
953,25,1.111111111
953,26,1.111111111
805,1,1.038539554
805,2,1.298174442
805,3,1.298174442
805,4,1.038539554
805,5,1.298174442
805,6,1.038539554
805,8,1.298174442
805,9,1.298174442
805,11,1.038539554
805,12,1.038539554
805,13,1.038539554
805,16,1.038539554
805,18,1.038539554
805,19,1.038539554
805,20,0.5192697769
805,21,1.038539554
805,22,1.038539554
805,23,0.7789046653
805,24,0.5192697769
805,25,1.038539554
805,26,0.7789046653
805,27,1.298174442
805,28,1.23326572
805,29,0.7789046653
805,30,1.038539554
805,31,0.9736308316
805,32,0.7789046653
805,33,0.9087221095
805,34,1.038539554
805,35,1.298174442
805,36,0.3894523327
805,38,0.7139959432
971,4,0.9142857143
971,5,1.142857143
971,6,1.142857143
971,9,1.142857143
971,17,1.142857143
971,20,0.6857142857
971,24,0.6857142857
971,26,1.142857143
799,1,0.9032258065
799,5,1.129032258
799,6,0.9032258065
799,12,0.9032258065
799,17,0.9032258065
799,23,1.129032258
799,26,1.129032258
697,6,0.7714285714
697,8,1.285714286
697,10,1.285714286
697,11,1.028571429
697,15,0.7714285714
697,17,1.028571429
697,18,1.028571429
697,21,0.5142857143
697,26,1.285714286
554,1,1.041666667
554,5,1.041666667
554,9,1.041666667
554,12,1.041666667
554,17,1.041666667
554,20,1.041666667
554,23,1.041666667
554,24,0.8333333333
554,25,0.8333333333
554,26,1.041666667
13,1,1.146131805
13,2,1.146131805
13,3,1.146131805
13,5,1.146131805
13,6,1.146131805
13,8,1.146131805
13,20,1.146131805
13,23,1.146131805
13,24,1.146131805
13,28,0.9169054441
13,29,0.5730659026
13,30,0.6876790831
13,31,1.146131805
13,32,0.8595988539
13,33,0.4584527221
13,34,1.146131805
13,35,1.146131805
13,36,1.031518625
13,37,0.9169054441
13,38,0.8022922636
339,4,1.090909091
339,5,1.363636364
339,6,1.090909091
339,7,1.363636364
339,8,1.363636364
339,9,1.363636364
339,10,1.090909091
339,12,0.8181818182
339,17,0.5454545455
339,20,0.2727272727
339,22,0.8181818182
339,23,0.8181818182
338,1,1.206349206
338,3,0.9650793651
338,6,0.7238095238
338,8,1.206349206
338,14,1.206349206
338,16,0.6031746032
338,20,0.9650793651
338,23,1.206349206
338,24,1.206349206
338,26,1.206349206
338,28,1.206349206
338,29,0.9047619048
338,30,0.6031746032
338,31,1.206349206
338,32,0.7238095238
338,34,1.025396825
338,35,1.146031746
338,36,0.8444444444
338,37,0.8444444444
359,5,1.19047619
359,6,1.19047619
359,12,0.9523809524
359,14,0.4761904762
359,17,1.19047619
179,1,0.2682926829
179,3,1.341463415
179,4,0.8048780488
179,8,1.341463415
179,12,1.073170732
179,13,1.073170732
179,14,1.341463415
179,23,1.341463415
179,25,0.2682926829
179,26,1.341463415
179,27,0.8048780488
179,1,0.7857142857
179,3,1.30952381
179,4,1.047619048
179,6,1.047619048
179,8,1.047619048
179,14,1.30952381
179,19,1.047619048
179,20,0.2619047619
179,23,1.047619048
179,26,1.30952381
179,27,0.7857142857
705,1,1.08
705,2,1.35
705,3,0.81
705,4,1.35
705,5,1.35
705,6,0.27
705,7,0.27
705,8,0.27
705,9,1.35
705,10,1.35
705,11,0.81
705,12,1.08
705,13,1.35
705,14,1.35
705,15,1.35
705,16,1.35
705,17,1.08
705,18,0.54
705,19,0.54
705,20,0.27
705,21,0.81
705,22,0.27
705,23,1.35
705,24,1.35
705,25,1.35
705,26,1.35
705,27,1.35
913,1,1.088
913,4,1.36
913,5,1.36
913,6,1.36
913,9,1.088
913,12,0.816
913,20,0.544
913,22,1.088
913,24,0.816
913,27,0.816
913,28,1.224
913,29,1.36
913,31,1.088
913,32,0.816
913,34,0.816
913,35,1.088
913,36,0.272
